,benchmark,dataset,name,run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
185,cBench,1,automotive_susan_e,1,0.7761,0.9361,0.7761,0.8321,0.8121,0.9441,0.9401,1.1241,0.7681,0.8441,0.9121,0.9561,0.9281,0.9601,0.7361,0.7001,0.9281,0.9241,0.9801,0.8681,0.7361,0.8401,0.7721,0.8321,0.8881,0.8641,0.8081,0.8041,0.7361,0.8841,0.7441,0.9201,0.9441,0.9321,0.6801,0.8921,0.6681,0.8641,0.6801,0.7241,0.8241,0.9441,1.0521,0.7641,0.9081,0.9881,0.7321,0.8521,1.0561,0.8601,0.7361,0.9041,0.7761,0.9641,0.8681,0.6721,0.8561,0.9361,0.8561,0.8001,0.7081,0.8561,0.8601,0.9401,0.8721,0.8841,0.8561,0.8561,0.8601,0.8441,0.8681,0.9241,0.7681,0.9841,0.6801,0.7321,0.9001,0.6761,0.7401,0.8481,0.8481,0.8321,0.8761,0.9641,0.8361,0.8561,0.8161,0.8561,0.9321,0.7121,0.7321,0.7121,0.8641,0.7641,0.8801,0.7361,0.6801,0.7201,0.6761,0.8801,0.9281,0.9041,0.7601,0.9281,0.7041,1.0481,0.8921,0.8641,0.9401,0.6721,0.7161,0.9761,0.8361,0.6761,1.0161,0.9001,0.9121,0.7521,0.7321,0.7201,0.8841,0.8841,0.8881,1.0681,0.6841,0.6801,0.8241,0.8441
186,cBench,2,automotive_susan_e,1,1.0121,1.1561,1.0441,0.9681,0.8521,1.1041,1.0601,1.0761,1.0681,0.9841,1.0001,1.1201,0.9521,1.0841,0.9801,1.0121,1.1921,1.0561,1.1041,1.0041,0.8481,0.9921,0.8641,1.0081,1.0921,0.9721,1.0121,1.0561,0.9241,1.0241,1.0121,0.9401,1.1601,1.1201,0.8361,0.8361,0.9841,0.9401,0.9201,0.8281,1.0161,0.9961,1.0881,1.1561,0.9841,1.0401,1.0321,1.0081,0.8801,0.9961,0.8721,0.8841,0.9521,1.0361,0.9801,0.7841,0.8081,1.0361,0.9401,0.9321,0.8001,0.9921,0.9561,1.0961,1.0041,0.9121,0.8201,0.8561,1.0841,0.8521,1.0121,1.0361,0.9561,1.0881,0.9641,0.9801,0.9761,0.9881,0.8481,0.9761,0.9841,1.0081,0.9361,0.8601,1.0561,1.0361,0.8281,0.8361,0.9041,1.0841,1.1681,0.8241,0.9841,1.0401,0.7921,0.9801,0.9721,0.9081,1.0081,1.0241,0.8761,0.8681,1.0161,1.0481,0.8241,1.0001,1.0401,0.9801,0.9521,0.7881,0.9641,1.0241,0.9801,0.9881,1.0441,0.9961,1.0121,1.0001,0.9601,0.9281,1.0641,1.0241,0.9921,1.0121,0.9881,1.0081,1.0041,0.8161
187,cBench,3,automotive_susan_e,1,3.6001,3.7041,3.6361,3.4521,3.5361,3.9441,3.7801,3.7121,3.9721,3.6681,3.6121,3.9601,3.7761,3.9841,3.4881,3.6841,3.7041,3.6921,4.0041,3.6761,3.6321,3.6881,3.7161,3.7321,3.6681,3.5841,3.6521,3.6641,3.5961,4.0761,4.0361,3.9961,3.7641,4.0201,3.4841,3.7401,3.6841,3.6881,3.6841,3.5881,3.3401,3.8361,3.8161,3.8681,3.8681,3.8921,3.8121,4.1841,3.9281,4.0401,3.8321,3.9361,3.8641,3.9841,3.4321,3.3401,3.5721,3.4601,3.7081,3.6241,3.6001,3.6001,3.4801,3.6321,3.5081,3.7841,3.6681,3.8841,3.7801,4.1361,3.6921,3.9761,4.0121,3.9601,3.5201,3.4601,3.3441,3.6721,3.6321,3.6761,3.6601,3.7361,3.5601,3.7801,3.8761,3.5801,3.4321,3.5801,4.1561,3.7281,4.0721,3.7681,3.6481,4.0681,3.6881,3.3481,3.4921,3.3281,3.5761,3.8521,4.0441,3.8281,3.9241,3.8641,3.9281,3.9921,3.6001,3.3761,3.8521,3.4401,3.6801,3.6041,3.6081,3.7041,4.0321,3.6841,3.6281,3.7761,3.4441,3.5081,3.9841,3.8081,3.8601,3.9601,3.6761,3.7641,3.6881,3.6001
188,cBench,4,automotive_susan_e,1,0.3841,0.3881,0.3881,0.3721,0.3721,0.3761,0.3761,0.4081,0.3841,0.3481,0.3561,0.4041,0.3681,0.3801,0.3601,0.3761,0.4001,0.3921,0.3881,0.3641,0.2921,0.3521,0.3721,0.3121,0.3601,0.3641,0.3761,0.3801,0.3761,0.3641,0.2441,0.3521,0.3841,0.3801,0.3561,0.3681,0.3481,0.2801,0.3601,0.3601,0.3561,0.3921,0.3841,0.3801,0.3641,0.2441,0.2841,0.3681,0.3841,0.3561,0.2881,0.3001,0.3561,0.2561,0.2761,0.3601,0.3641,0.3601,0.3641,0.3561,0.3561,0.3601,0.2401,0.3881,0.3601,0.4081,0.3601,0.3801,0.3641,0.4001,0.3761,0.2561,0.3801,0.3961,0.3521,0.3681,0.3561,0.3601,0.3641,0.2841,0.3601,0.3641,0.3641,0.3761,0.3801,0.3721,0.4041,0.3761,0.3761,0.3801,0.3601,0.3641,0.2801,0.2561,0.2841,0.3641,0.2401,0.3601,0.3681,0.4041,0.3681,0.3441,0.3721,0.3561,0.3801,0.2961,0.2441,0.3521,0.3921,0.3481,0.3641,0.3721,0.3521,0.3641,0.3681,0.3641,0.3921,0.3561,0.3641,0.3521,0.3601,0.3681,0.2401,0.2921,0.3681,0.3601,0.3601,0.2401
189,cBench,5,automotive_susan_e,1,1.8281,2.0601,2.0561,1.7361,1.9601,1.9761,1.9001,2.0081,1.8681,1.8561,1.7921,2.1801,1.8641,2.0841,2.2441,1.8161,2.1721,1.8081,2.0241,1.7801,1.7601,1.6641,1.7881,1.7601,1.7121,1.7201,1.8641,2.0121,1.9721,1.8961,1.7841,2.0641,1.8921,1.9681,1.6161,1.5721,1.8681,1.7521,1.9801,1.6721,1.9601,1.7601,2.0321,1.8841,1.8041,1.8281,1.6721,1.8881,1.8241,1.9521,1.8281,2.1121,1.8201,2.0401,1.7761,1.7001,1.6441,1.7481,1.8281,1.6801,1.7281,1.5921,1.6161,1.7321,1.8401,1.8041,1.8041,1.8801,2.0241,1.6121,1.6641,1.9121,2.0441,1.9841,1.6201,1.7081,1.5921,1.7801,1.6081,1.5921,1.6041,1.7961,1.7241,1.8321,1.6601,1.9801,1.6241,2.0081,1.7961,2.0601,1.6321,2.0441,1.7961,2.0601,1.7761,1.7441,1.7441,1.5361,1.7121,1.8441,1.8281,1.8201,1.8881,1.6321,2.0161,1.8561,1.9841,1.7961,2.0521,1.7561,1.8361,1.5641,1.7201,1.7561,1.7641,1.8241,1.7721,1.8721,1.5921,1.7161,1.6961,1.6841,1.8121,1.9161,1.6201,1.9161,1.7121,1.7641
190,cBench,1,consumer_lame,1,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041
191,cBench,2,consumer_lame,1,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001
192,cBench,3,consumer_lame,1,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041
193,cBench,4,consumer_lame,1,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0001,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041
194,cBench,5,consumer_lame,1,0.0001,0.0001,0.0001,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0041,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001
195,cBench,1,automotive_susan_s,1,5.4081,5.4121,6.8881,7.1001,6.5241,7.0441,5.3881,5.6481,7.0001,6.0961,6.6681,5.4081,5.2801,5.4401,7.2561,8.6121,7.0641,5.2321,6.7321,6.6321,6.9721,5.8441,6.2841,6.9601,6.1081,6.6841,5.1961,5.4161,5.1481,8.7961,8.3921,6.9481,5.1841,6.8361,6.4641,6.2841,5.8281,6.0521,6.7681,5.9521,6.6641,5.2161,5.2601,5.3921,8.4001,7.3921,5.5481,7.4361,8.2441,6.1321,8.3961,5.1921,6.6801,5.3321,7.1401,6.0881,6.6681,5.7921,6.0281,5.4681,5.8441,6.2881,6.1081,5.0641,8.8681,8.5561,5.6281,7.5121,8.3721,6.2681,8.8041,5.0441,6.8521,5.2521,6.9521,6.0641,6.7041,5.7241,5.9001,6.0321,6.1601,6.8001,5.9241,5.4001,8.2641,6.1281,8.5881,5.6921,7.2681,5.3761,6.1081,8.3081,6.1841,5.1241,5.9401,6.4721,6.0321,5.6401,5.9281,8.4281,5.9201,8.3361,5.6481,7.4241,5.4841,5.9961,8.5601,6.1121,5.1361,6.1481,6.6681,6.0481,5.8801,6.1641,5.9441,8.2641,7.0201,5.6361,6.0601,6.1281,6.2721,8.4761,6.1041,5.7201,6.1601,6.1561,6.0961,5.9841
196,cBench,2,automotive_susan_s,1,6.1561,6.4921,8.0841,8.2281,7.8041,8.0361,6.3321,6.1281,7.9601,7.1881,7.8161,6.3721,6.1321,6.0001,8.4361,9.9001,7.8681,6.1681,7.6721,7.7721,8.7801,6.8761,7.5361,8.0041,6.9641,7.5761,6.1321,6.1801,6.1361,9.7721,9.4721,8.6241,5.9721,7.8681,7.5961,7.1361,6.5681,7.2961,8.3321,7.2001,7.6041,6.5201,6.2321,6.1161,9.6961,8.5761,6.6081,8.5481,10.0841,7.3601,9.7801,6.1241,8.0641,5.9601,7.9841,7.4001,7.7921,6.9881,7.5481,6.6121,7.1961,7.7441,6.9161,6.2281,9.6881,9.7321,6.3801,8.7601,9.6921,6.9641,9.6001,5.9001,7.9521,6.2081,7.9721,6.8081,7.6881,6.9081,7.2921,7.2881,7.4441,7.4521,7.3281,6.2081,9.9241,6.7641,9.7601,6.6281,9.1121,6.7001,7.3641,9.9201,7.1481,5.9921,7.1641,7.7961,6.9681,6.5241,6.9241,9.6921,6.9481,9.9361,6.3441,8.3681,6.4441,7.1681,9.7441,6.7721,5.9921,6.9641,7.5961,6.9961,7.2321,7.1761,7.0761,9.9441,6.9441,6.5001,7.1161,7.1921,7.1801,9.6561,7.1441,6.6801,7.1521,6.7761,6.9761,7.1761
197,cBench,3,automotive_susan_s,1,14.8401,14.1521,18.9681,19.2321,17.5041,18.6841,14.1481,14.0681,18.3641,16.9721,17.5281,14.1761,14.1041,14.1881,20.5081,23.7881,18.5281,13.9201,18.6961,17.4361,19.1441,15.5761,16.4201,18.1521,16.0521,17.5321,14.1521,14.2321,14.1521,22.2401,22.3361,18.5641,13.6041,18.1161,17.5161,16.5361,15.2561,16.8241,19.3001,16.1081,17.7601,14.5281,14.9881,14.1081,23.4801,19.7401,14.7601,19.5001,22.7001,16.8921,23.4161,13.7841,18.0481,14.3881,18.3321,15.9401,17.3281,15.2481,16.6881,15.2281,16.0801,17.5641,16.0481,14.1041,22.3521,22.1641,14.4721,20.7001,23.1881,15.8601,22.4801,13.7401,18.9841,13.6881,18.3081,15.9841,17.5441,15.6561,16.2641,15.7881,16.6681,17.5761,16.8441,14.1161,22.8521,16.5961,22.1401,15.7601,19.9761,15.4961,15.8521,23.0801,16.0521,13.8121,16.1081,18.2161,17.2121,15.2161,16.0641,22.3121,16.1041,22.4361,15.4721,19.5801,14.6921,15.7161,22.2761,16.0481,13.6001,15.6841,17.5121,16.0681,15.7961,16.0761,16.0521,22.4521,16.0761,14.6721,16.0041,16.2121,16.0241,22.4681,16.0241,15.2161,15.7041,15.8881,15.8721,16.0721
198,cBench,4,automotive_susan_s,1,1.2721,1.5881,1.8321,1.9161,1.7761,1.8161,1.4161,1.4521,1.6801,1.5241,1.5921,1.2841,1.4801,1.3041,1.9801,2.1761,1.9961,1.3881,2.0001,1.7561,1.8641,1.5521,1.5241,1.6521,1.6841,1.6401,1.3241,1.3241,1.3641,2.1521,2.2601,1.6961,1.2721,1.6801,1.9801,1.6761,1.5721,1.4761,2.0121,1.5801,1.7161,1.4601,1.4681,1.3081,2.3881,1.9681,1.3761,1.9641,2.1561,1.4401,2.1961,1.3801,1.6761,1.3841,1.8601,1.6601,1.7721,1.4161,1.5201,1.5441,1.4441,1.7641,1.6561,1.4761,2.2041,2.0561,1.5161,2.0321,2.0121,1.6401,2.2401,1.4281,1.7881,1.4361,1.6961,1.4601,1.6201,1.5961,1.6561,1.8641,1.6321,1.9161,1.6441,1.4561,2.1881,1.6401,2.2241,1.3801,1.8121,1.3561,1.4961,2.2161,1.6121,1.4281,1.6081,1.7561,1.4761,1.4161,1.6161,2.2521,1.5761,2.2441,1.4641,1.9441,1.5601,1.6281,2.2801,1.6481,1.3761,1.5881,1.7241,1.5001,1.5921,1.4441,1.4721,2.2401,1.6721,1.5201,1.6241,1.6121,1.6481,2.2321,1.4441,1.4481,1.4721,1.6161,1.4841,1.6681
199,cBench,5,automotive_susan_s,1,13.7921,14.5921,18.3481,18.4881,16.9681,17.5281,13.5481,13.7641,17.6641,15.9881,17.6321,13.7801,13.5761,13.8201,19.3041,22.2321,17.4361,14.2641,17.9001,17.0481,18.2041,15.0761,16.7921,17.7881,15.4161,16.9921,13.6961,13.8081,13.7521,21.8281,21.7081,17.7001,13.1001,18.0041,18.2921,15.9281,14.7681,15.9801,17.8801,16.2281,17.6361,13.7241,13.7641,13.5521,21.6681,19.4401,14.3001,19.1281,21.6721,16.4841,21.6721,14.0281,18.1081,13.2681,17.7361,16.2521,17.0041,15.3001,16.3761,14.7361,15.6361,16.8441,16.4321,13.5921,21.4401,21.2161,14.0081,18.9001,21.5161,15.6241,21.8641,13.2201,17.8481,13.4641,18.9001,16.4201,17.0601,14.8481,15.9841,15.1481,15.6441,17.0241,15.4481,13.5641,21.7321,15.5921,22.1721,14.8361,18.9401,13.8881,15.4081,21.8441,15.6081,14.1161,15.6441,16.8521,15.3801,15.4161,16.0041,21.7481,16.3761,21.6441,14.0321,18.9601,14.5321,15.2201,21.8481,16.2481,13.2761,15.3881,16.8201,16.0001,16.2401,15.5281,15.7761,22.5121,15.5361,14.0681,15.6241,15.4441,15.4121,21.8281,15.5841,14.5521,15.6161,15.6521,15.6081,15.9841
200,cBench,1,bzip2e,1,7.9401,7.9081,8.7161,8.1121,8.4121,8.0121,7.9401,7.9681,8.8881,8.1761,8.1241,7.9321,7.9121,7.9521,8.3921,8.5601,8.4241,8.5441,8.1841,8.1281,8.1041,8.0761,8.2921,8.1281,8.0401,8.2801,7.9921,8.0641,7.7481,8.2281,8.4961,8.4921,8.5561,8.1001,8.5081,8.1201,8.0761,8.7281,8.1041,8.0921,8.3201,7.9801,7.9521,8.0801,8.4481,8.2441,8.4241,8.3801,8.3961,8.2801,8.9601,8.5601,8.3361,8.3641,8.1121,8.0681,8.3121,8.0681,8.3161,7.8641,8.3081,8.7121,8.0641,7.9321,8.2521,8.3961,8.4401,8.6281,8.6481,8.2401,8.7321,8.7841,8.2001,8.7521,7.9921,8.0401,8.1401,8.0201,8.2961,8.1001,8.3481,8.2801,8.1001,7.9241,8.3201,8.1761,8.4641,8.6081,8.4801,8.3281,8.2641,8.4881,8.2281,8.3521,8.3081,8.1201,8.0601,8.2721,8.0201,8.4561,8.2441,8.6801,8.4121,8.9601,8.4441,8.2521,8.4281,8.4041,8.1801,8.3521,8.3121,7.9481,7.9601,8.0641,8.2601,8.6001,8.3601,8.3161,8.4481,8.1441,8.3521,8.5201,8.3361,8.2761,8.4041,8.0801,8.6121,8.4121
201,cBench,2,bzip2e,1,1.0081,1.0001,1.0121,0.9801,0.9001,0.8401,0.9641,0.9561,1.0081,0.9601,1.0121,0.9161,0.9841,0.9961,0.8761,0.9721,1.0081,0.9921,1.0361,1.0041,0.9521,0.9801,1.0041,0.9601,0.9521,1.0401,0.9201,0.9521,1.0001,0.9481,1.0081,0.9921,1.0441,1.0121,0.9641,0.9361,0.9641,0.9881,0.9521,0.9841,0.9681,0.9801,0.9721,0.9681,0.8721,1.0361,0.9801,1.0241,0.9841,1.0001,1.0201,1.0001,0.8361,0.8281,1.0161,1.0041,1.0241,0.9801,1.0401,1.0001,0.9521,0.9801,0.9841,0.9481,1.0001,1.0441,1.0481,0.9001,0.9921,1.0201,0.9721,0.9801,0.9921,1.0361,0.9041,1.1241,0.9521,0.9921,1.0001,0.9081,0.9961,0.9721,0.9681,0.9321,1.0121,0.9921,1.0041,1.0281,1.0321,1.0361,0.9361,1.0681,1.0041,1.0281,1.0441,0.8321,0.9841,0.9921,0.8041,1.0441,0.9361,1.0001,0.9801,1.1041,0.9761,1.0161,1.0121,1.0241,0.8761,0.9721,1.0361,1.0161,0.8081,0.9801,1.0161,0.8361,0.8841,1.0081,1.1841,1.0121,1.0281,0.9841,1.0241,0.9801,1.0521,1.0161,1.0241,1.0321
202,cBench,3,bzip2e,1,2.5081,2.5161,2.6081,2.5561,2.6321,2.5161,2.5201,2.5721,2.6401,2.5721,2.5761,2.5241,2.4161,2.5521,2.6041,2.6201,2.6921,2.6921,2.6761,2.6361,2.3921,2.3881,2.6281,2.5481,2.5921,2.4641,2.5121,2.5081,2.6241,2.6321,2.6561,2.6161,2.6961,2.6841,2.6201,2.6161,2.5881,2.5761,2.5881,2.6161,2.6281,2.5601,2.5921,2.5841,2.6561,2.6481,2.8561,2.7521,2.6921,2.6161,2.6721,2.6401,2.5321,2.6681,2.6321,2.5721,2.6921,2.5721,2.4681,2.5081,2.6201,2.5961,2.6321,2.3761,2.6841,2.6841,2.6721,2.5441,2.6921,2.6561,2.7361,2.8201,2.6521,2.6841,2.6481,2.6401,2.6201,2.5921,2.6321,2.5401,2.6401,2.6081,2.5321,2.5761,2.6761,2.6481,2.7561,2.9001,2.5481,2.6721,2.6201,2.5601,2.6481,2.6561,2.6481,2.5921,2.6441,2.3881,2.4041,2.6281,2.5161,2.6961,2.6241,2.7041,2.6521,2.6721,2.6961,2.7121,2.6721,2.6641,2.4841,2.6241,2.4881,2.6121,2.5401,2.7401,2.7001,2.6681,2.7441,2.5681,2.6401,2.5441,2.7361,2.4601,2.7161,2.4521,2.7201,2.7241
203,cBench,4,bzip2e,1,0.4241,0.4041,0.4041,0.3401,0.4401,0.4121,0.4081,0.4161,0.3201,0.4161,0.4161,0.4081,0.4121,0.4281,0.4361,0.3321,0.4281,0.4201,0.4401,0.4241,0.4201,0.3921,0.3361,0.4401,0.4321,0.4321,0.4041,0.4241,0.4241,0.4281,0.3321,0.4361,0.4241,0.2961,0.4361,0.4081,0.2961,0.2921,0.4201,0.3321,0.4281,0.4201,0.4321,0.4241,0.4321,0.4041,0.4161,0.4441,0.4401,0.4401,0.4521,0.4321,0.4481,0.4321,0.4361,0.3241,0.4401,0.4121,0.4241,0.4401,0.4241,0.4241,0.4161,0.4161,0.4321,0.2881,0.4241,0.4441,0.4481,0.4321,0.4401,0.3521,0.3521,0.4281,0.4361,0.4321,0.4281,0.4161,0.4241,0.3361,0.4401,0.4081,0.3441,0.4321,0.3801,0.3881,0.3241,0.4281,0.4401,0.3521,0.4161,0.4401,0.4441,0.3921,0.4281,0.3881,0.4201,0.3161,0.4201,0.4361,0.4401,0.4321,0.4281,0.4481,0.4521,0.4441,0.4321,0.4521,0.3961,0.4081,0.4401,0.4241,0.4241,0.4521,0.4441,0.4321,0.4321,0.4321,0.4441,0.3441,0.3001,0.4401,0.4321,0.4281,0.4281,0.4401,0.4401,0.4401
204,cBench,5,bzip2e,1,0.0121,0.0081,0.0121,0.0081,0.0081,0.0121,0.0121,0.0121,0.0121,0.0081,0.0081,0.0041,0.0081,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0041,0.0081,0.0041,0.0041,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0081,0.0041,0.0041,0.0081,0.0081,0.0041,0.0081,0.0041,0.0081,0.0041,0.0001,0.0041,0.0081,0.0121,0.0081,0.0081,0.0121,0.0121,0.0081,0.0081,0.0081,0.0121,0.0041,0.0081,0.0081,0.0041,0.0121,0.0041,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0121,0.0121,0.0121,0.0081,0.0041,0.0121,0.0041,0.0081,0.0041,0.0121,0.0081,0.0041,0.0081,0.0121,0.0121,0.0121,0.0121,0.0121,0.0081,0.0041,0.0121,0.0041,0.0041,0.0081,0.0041,0.0041,0.0081,0.0041,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0121,0.0121,0.0081,0.0081,0.0121,0.0121,0.0081,0.0121,0.0041,0.0081,0.0121,0.0081,0.0041,0.0081,0.0081,0.0121,0.0081,0.0041,0.0081,0.0121,0.0121,0.0081,0.0041,0.0121,0.0081
