name,dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
automotive_susan_c,4,160.614,157.705,109.385,119.944,119.863,118.54,119.497,179.067,76.131,80.821,140.269,122.121,153.473,121.094,120.087,117.93,120.941,120.117,120.3,122.192,123.199,121.745,111.928,121.562,122.752,159.8,200.256,199.28,214.844,120.544,228.516,155.874,193.115,155.162,121.348,123.881,109.487,122.66,124.207,117.025,119.588,127.472,130.727,229.543,127.502,193.695,130.351,123.047,184.367,127.482,153.463,181.101,117.727,112.345,131.185,128.754,131.51,130.351,130.849,129.262,132.009,212.301,132.05,131.236,196.431,118.917,117.828,199.524,115.417,116.943,119.425,141.53,122.447,119.822,122.04,119.415,123.545,120.138,96.659,190.114,121.643,120.229,122.131,123.301,120.972,121.46,120.778,121.592,118.001,119.283,138.621,122.447,121.663,121.897,208.486,121.928,121.674,121.094,122.335,123.728,120.229,121.145,148.682,176.615,181.63,193.034,131.276,114.594,131.327,199.717,119.314,159.139,128.53,102.214,127.024,148.926,151.306,130.707,128.276,194.967,131.307,129.629,187.978,129.079,131.073,131.449,130.981,129.649
automotive_susan_c,5,854.665,903.198,704.488,757.182,835.337,727.804,653.798,661.692,726.644,810.618,843.719,1217.06,677.358,674.408,758.789,1091.08,849.813,753.133,845.022,780.467,801.208,664.5,880.157,693.37,634.206,937.236,816.64,922.76,760.752,667.114,1215.53,808.482,1494.67,923.065,816.772,826.914,660.472,788.116,810.577,708.333,781.138,835.958,945.282,848.694,896.057,788.737,723.887,837.779,782.379,721.832,976.573,1274.22,757.975,888.387,738.261,881.297,790.914,800.73,751.038,1033.02,1144.04,1357.29,841.604,1087.03,780.05,704.875,658.02,820.272,668.254,894.053,817.078,819.967,692.017,840.413,1178.91,739.176,710.052,940.348,710.225,723.785,821.91,766.947,687.134,678.853,781.809,720.459,1412.95,788.605,743.49,1032.38,1578.05,706.431,850.199,778.788,1009.48,833.344,721.039,704.173,803.396,758.606,693.532,752.441,806.498,796.326,929.108,1124.9,857.574,705.861,737.111,973.409,719.584,804.108,708.049,823.598,778.717,927.877,860.016,1503.75,766.612,868.53,775.848,811.941,710.124,838.257,811.676,710.124,919.413,957.113
consumer_jpeg_d,1,49.225,132.233,53.151,122.213,132.782,131.592,131.816,131.215,128.581,131.348,131.765,132.06,130.025,130.208,73.161,130.829,132.894,130.432,68.197,128.204,131.836,128.235,127.014,132.192,66.986,132.65,131.805,132.1,131.551,125.6,131.104,132.65,137.675,135.529,68.949,131.999,137.472,137.034,134.705,133.84,130.046,132.517,130.737,127.665,127.35,65.735,128.967,129.618,134.45,130.015,134.023,135.854,133.83,134.125,132.426,135.64,129.974,130.809,129.374,76.396,127.268,131.846,130.646,129.598,131.582,130.971,122.874,131.195,128.937,132.629,133.036,133.83,67.23,129.15,66.62,125.214,131.704,130.168,130.473,132.833,68.034,131.144,129.344,68.878,131.256,67.312,128.072,132.487,130.503,130.829,131.276,131.673,131.571,66.508,130.534,133.067,107.615,137.705,68.898,134.043,138.621,137.4,67.922,134.338,132.365,129.425,131.073,128.866,130.666,124.847,130.686,127.991,133.169,134.511,130.066,134.074,133.606,126.383,133.921,69.702,131.002,128.001,130.381,132.609,130.981,128.255,129.74,131.958
consumer_jpeg_d,2,65.898,169.545,179.067,201.701,158.936,202.403,202.118,204.152,199.788,198.242,194.865,196.36,197.947,196.157,194.489,195.75,199.972,199.565,201.101,197.174,201.823,197.245,196.686,198.558,150.848,196.32,195.933,196.513,197.408,198.903,194.539,195.201,201.792,203.532,134.084,200.521,203.084,200.47,202.148,201.111,196.269,191.589,194.55,191.701,193.817,158.905,194.356,192.841,196.014,191.661,197.072,193.827,194.682,196.238,195.597,195.374,196.452,194.417,193.4,194.916,192.739,195.333,193.919,191.488,202.22,201.324,201.67,200.022,202.189,200.378,202.952,203.288,139.913,198.456,149.119,196.849,197.53,195.302,196.381,197.042,141.235,200.663,197.052,102.6,197.947,189.718,198.14,199.941,193.756,197.713,189.24,80.79,198.7,99.721,196.167,196.859,103.953,203.044,132.294,199.382,189.992,200.907,101.42,201.365,195.669,196.279,195.374,194.529,190.918,194.539,192.952,192.23,193.471,196.36,195.516,194.814,194.397,195.19,193.288,136.068,195.506,195.262,192.078,191.762,192.698,196.147,195.129,196.513
consumer_jpeg_d,3,8657.21,9593.52,8608.03,9106.99,7639.91,11188.8,8027.78,9518.16,9483.18,9086.49,8406.63,9457.74,9351.7,8848.8,8737.87,9944.4,8621.22,10004.3,8105.89,9690.48,8287.67,8838.02,8678.19,9089.2,8637.81,8640.26,10839.0,8869.27,10076.3,9532.73,8922.91,8953.29,8818.34,8529.72,9809.86,9600.37,10274.3,8261.81,10043.5,9071.91,8414.03,8435.43,9299.55,9647.26,10379.9,10296.8,9210.87,9167.21,9249.65,8877.38,8153.82,8759.39,8596.9,10012.2,8574.5,8932.11,7418.07,8380.33,8910.98,8204.25,9898.78,8560.73,8438.09,9506.24,9767.01,9564.08,8850.34,8764.32,8752.3,7993.51,10329.5,9217.62,9682.28,10372.8,9426.9,9981.56,8774.05,9396.27,9326.39,9170.79,10610.5,9169.75,8335.47,8319.57,8074.51,9960.85,9688.96,8327.14,9150.2,8454.7,8914.45,9260.88,11323.2,9421.88,9914.33,8284.95,8969.28,10275.0,8981.46,8245.12,9094.16,9546.96,8944.24,8235.46,9113.73,9831.11,9000.84,8568.39,8432.12,9332.77,8752.14,9080.45,7838.16,8686.72,9464.15,7697.92,8028.22,8733.14,10196.9,10077.3,7993.19,8886.58,7834.31,9408.55,9855.75,8506.81,8073.59,8419.48
consumer_jpeg_d,4,884.298,923.096,797.19,784.841,943.807,922.221,855.632,909.943,928.101,836.985,797.17,906.637,717.58,919.484,868.591,643.046,823.415,660.553,872.569,874.674,678.507,913.106,703.308,930.216,759.471,877.726,870.677,842.224,932.281,913.503,835.856,911.733,938.385,996.328,631.694,784.526,716.685,901.896,950.114,893.341,845.428,885.549,821.747,915.415,863.556,785.879,927.287,872.538,712.179,744.924,952.474,666.026,896.057,958.944,944.458,634.359,785.522,676.117,873.271,538.727,872.742,920.644,842.336,847.158,932.078,851.003,766.266,942.912,800.629,849.569,839.06,933.085,837.697,848.256,832.082,872.915,728.516,925.954,927.317,928.284,792.989,847.961,743.713,711.792,942.179,940.603,542.002,790.059,930.644,905.487,790.751,913.625,831.36,803.518,725.942,883.23,966.044,972.31,830.526,935.069,972.992,953.979,818.949,809.733,752.472,910.207,929.281,729.299,922.791,914.215,763.418,818.99,810.374,869.141,906.372,816.996,714.183,754.476,909.342,967.295,929.871,782.155,821.34,915.466,782.318,782.389,844.513,795.522
consumer_jpeg_d,5,78.715,75.724,40.07,74.198,72.388,76.324,74.158,57.76,76.182,38.503,76.884,75.033,76.487,77.26,41.911,71.238,79.03,71.767,75.358,73.883,76.406,76.843,73.252,70.984,41.128,78.807,76.365,76.04,76.131,74.32,75.45,74.941,80.292,74.89,47.821,73.161,76.864,79.051,69.0,77.311,78.491,73.303,77.474,74.941,73.1,77.454,77.098,78.684,74.239,64.657,76.324,77.535,78.725,81.034,70.546,73.71,68.858,73.161,76.497,69.977,75.653,77.525,76.111,78.186,74.982,29.236,74.137,39.632,79.468,76.599,74.758,76.925,76.467,75.999,75.195,78.481,76.752,76.762,71.309,77.688,75.287,74.707,74.32,76.223,75.033,79.366,63.599,40.07,77.728,75.419,40.232,77.098,38.554,73.161,40.253,53.833,81.187,77.911,77.301,73.669,79.793,74.89,77.789,77.484,74.585,64.921,71.279,76.955,75.368,73.832,38.849,73.985,77.026,79.102,77.311,76.09,75.5,74.076,78.4,78.084,74.229,63.792,77.077,78.573,76.853,76.528,75.175,76.914
network_dijkstra,1,34.261,32.837,11.973,16.5,16.205,29.49,18.27,12.594,30.426,17.029,31.148,10.406,30.558,11.739,32.155,28.626,10.793,13.377,29.073,29.51,33.315,17.68,10.824,30.1,33.376,32.064,33.02,33.447,10.712,9.898,17.12,16.49,31.23,16.917,18.117,31.728,13.397,15.574,11.505,28.646,33.549,31.84,21.037,27.72,30.518,31.687,11.434,31.046,11.617,29.48,10.529,12.146,16.124,14.333,16.846,16.022,31.606,12.828,16.591,14.12,21.434,13.865,16.785,32.044,18.595,12.716,11.841,10.874,13.428,31.474,13.723,34.353,34.353,10.427,30.202,33.498,10.122,10.762,30.121,9.786,18.25,31.199,27.964,16.795,15.717,32.664,14.323,34.597,17.273,17.019,30.04,29.765,12.573,10.63,18.25,15.533,8.86,13.163,10.183,11.892,17.568,32.583,34.922,16.022,29.826,33.295,32.511,17.66,13.418,33.224,12.431,12.166,31.728,14.242,34.231,13.845,30.802,20.335,16.937,11.18,15.767,24.434,32.318,14.506,11.373,12.99,31.321,28.788
network_dijkstra,2,52.022,52.653,51.778,27.089,29.093,50.68,15.605,17.995,53.986,25.391,17.69,17.944,51.809,16.48,18.199,21.922,18.29,16.703,17.568,51.422,55.918,16.571,48.36,50.039,54.138,52.684,50.751,52.338,18.056,17.761,18.433,49.947,49.866,25.411,49.072,49.327,25.655,26.642,25.279,48.309,50.201,48.665,17.304,50.649,33.478,50.232,17.1,46.824,47.109,47.913,20.07,51.595,24.028,25.238,26.682,26.998,50.68,29.053,25.991,16.805,22.278,27.964,26.428,49.184,28.626,26.601,26.805,31.138,18.361,50.934,26.866,51.839,17.67,28.259,53.182,16.897,36.58,17.639,18.402,17.995,17.812,49.672,49.5,25.238,29.083,51.097,54.158,53.802,27.69,17.751,49.805,52.358,38.584,16.846,27.191,49.154,20.599,20.498,20.05,17.405,28.158,50.852,46.58,26.652,49.957,52.266,21.027,24.963,16.927,51.371,20.335,19.745,45.196,51.564,48.625,16.815,51.941,16.866,28.9,16.083,21.2,19.918,46.956,29.694,19.816,18.443,48.564,53.029
network_dijkstra,3,155.263,178.223,176.442,145.03,61.228,135.773,86.324,57.831,183.726,93.954,71.767,82.011,160.217,56.875,81.024,56.936,69.356,73.1,56.376,75.948,205.424,71.075,153.961,97.249,199.697,135.305,175.446,138.153,105.326,72.917,106.445,196.676,159.047,89.386,162.994,171.468,90.169,68.98,80.81,69.082,158.508,170.441,61.035,177.602,180.084,157.888,85.642,173.767,61.025,173.258,48.452,70.038,92.987,138.295,49.082,68.492,122.274,133.809,80.719,54.474,88.257,88.135,81.858,169.749,86.385,70.811,56.875,93.252,103.251,181.02,101.501,142.069,77.016,183.838,186.056,63.151,63.466,73.405,62.815,74.188,98.958,136.444,173.421,98.328,104.706,175.842,188.375,184.102,103.038,56.437,134.135,58.665,104.584,73.313,158.162,151.55,49.459,68.207,64.524,69.244,91.573,173.706,152.802,90.607,158.559,170.675,48.777,87.942,55.298,129.191,51.758,169.963,157.023,175.852,158.285,69.163,131.785,68.715,161.255,111.074,47.78,81.441,155.67,133.525,54.352,69.539,161.204,177.073
network_dijkstra,4,260.213,305.664,358.378,247.874,303.426,220.225,239.187,188.945,274.129,301.91,178.762,217.631,304.84,224.08,230.499,228.597,302.907,208.323,201.457,213.206,300.842,262.716,223.938,236.003,284.271,251.445,258.352,244.659,207.977,224.813,208.445,341.146,266.296,302.185,228.18,248.027,221.527,192.81,215.383,169.179,197.062,241.384,173.513,215.708,315.948,247.365,228.271,303.609,216.929,277.273,144.002,273.905,248.433,210.663,148.112,193.115,195.882,220.154,208.944,193.899,258.901,246.511,257.009,250.132,198.69,176.565,218.608,215.617,247.894,223.083,260.356,278.473,292.898,271.678,230.011,222.717,207.326,222.443,208.639,217.611,274.17,235.738,232.473,247.62,300.73,222.127,254.496,273.051,291.951,179.281,230.286,189.29,207.082,178.925,260.579,278.524,147.441,218.211,154.755,294.932,218.018,275.869,198.13,233.358,200.704,301.727,193.522,202.382,266.886,240.306,176.208,248.789,251.699,247.833,166.677,169.617,275.391,168.671,229.462,168.772,147.583,190.287,227.03,223.287,176.86,167.867,204.285,306.681
network_dijkstra,5,564.412,552.938,615.814,521.006,631.358,656.657,498.169,536.814,538.177,551.86,434.814,471.222,568.115,535.105,668.325,465.637,549.754,439.402,611.359,467.326,630.92,556.478,545.074,577.321,748.372,649.465,543.488,692.006,558.085,444.763,575.948,531.25,447.378,533.071,462.494,480.906,483.185,410.451,442.566,415.426,439.301,512.37,412.964,461.405,513.753,515.035,381.917,624.074,444.763,569.651,384.827,456.614,553.457,510.325,403.046,441.081,366.831,421.275,385.895,502.889,433.421,457.865,464.762,517.995,523.865,447.856,438.253,467.946,630.87,643.656,598.511,578.654,579.417,549.632,537.13,511.22,561.269,445.323,929.952,470.072,541.178,556.783,553.08,578.725,618.591,545.064,596.954,585.154,616.272,920.563,536.814,561.452,513.641,441.091,642.273,581.777,548.136,409.831,427.389,410.716,535.614,507.792,423.676,513.641,526.418,512.939,432.353,412.771,533.559,510.437,382.284,530.914,524.78,556.569,375.682,410.777,502.645,499.023,452.718,452.972,439.921,446.431,518.595,452.016,434.428,433.085,474.538,511.078
bzip2d,1,2118.46,2525.86,2040.43,2520.2,1989.42,2211.0,2756.13,2158.17,2330.0,2345.6,2525.56,1893.59,3204.18,2260.34,2168.8,2158.61,2460.01,2445.97,2569.73,2372.25,2050.39,2061.18,2568.8,2180.2,2242.55,2222.04,2215.31,2546.23,2899.2,2251.94,2304.75,3133.69,2171.07,1999.33,3277.82,2257.62,2227.06,2249.91,2799.11,2386.67,2205.61,2323.08,2023.94,2381.89,2558.64,1877.95,1985.52,2188.46,2982.06,1907.79,2728.01,2531.14,2070.18,2001.63,2554.06,2489.16,2014.84,2481.04,2001.56,1919.04,2155.41,2080.16,2786.84,2301.31,3152.5,2796.47,3856.37,2250.87,3064.39,2112.15,2361.76,2053.26,2392.5,2697.79,2093.4,2135.95,2130.19,2409.55,2516.09,2654.69,2265.74,4012.56,2283.5,2501.72,2698.59,1982.99,2191.66,2496.21,2088.01,1858.61,2056.05,2707.43,2053.02,2775.75,1996.14,2418.57,2623.27,2582.03,2363.52,2731.35,2113.94,2547.84,2407.08,2222.51,1974.43,3088.31,2450.32,2077.57,2503.28,2190.63,1966.62,2167.85,2681.25,2005.45,2430.46,3159.42,2302.22,2036.6,2460.97,2312.72,2029.01,2063.68,1997.29,1918.75,2045.96,1973.64,2457.5,2049.44
bzip2d,2,279.236,257.975,311.727,298.879,266.368,246.684,328.817,288.127,274.394,254.74,304.026,237.03,479.228,403.015,245.066,239.431,249.837,240.448,302.165,248.484,398.448,260.081,248.332,276.744,256.866,324.524,269.297,237.773,256.653,401.652,265.574,307.831,312.215,317.495,331.818,238.22,214.996,406.667,289.459,294.942,279.867,261.292,260.345,232.279,225.81,253.662,251.506,337.758,255.219,266.459,284.658,264.506,257.802,243.398,327.057,267.08,164.917,273.234,332.163,334.554,281.82,304.82,229.106,328.308,275.38,270.549,425.598,245.717,283.112,275.543,270.894,285.095,228.027,250.987,346.893,285.797,255.524,258.972,266.652,260.874,266.418,256.449,246.002,254.405,428.823,302.48,243.49,232.747,216.288,265.778,303.487,231.272,228.2,249.054,181.244,381.185,345.917,184.499,343.14,285.675,203.227,271.189,269.969,372.64,234.273,224.477,328.918,307.485,234.894,248.962,239.929,320.435,272.817,323.313,443.176,323.802,254.659,243.978,258.291,261.454,252.085,295.105,261.902,271.281,319.621,297.546,260.976,334.615
bzip2d,3,1215.52,919.718,965.841,1042.27,851.044,1025.52,921.519,1326.6,1013.62,1203.44,897.441,893.107,919.952,924.611,979.533,969.137,1063.61,882.233,999.756,892.222,1131.74,1121.86,1024.96,952.464,990.631,928.762,889.76,1244.05,943.298,969.086,996.582,950.602,1013.16,913.615,1033.51,919.647,916.25,936.249,1195.74,949.788,989.512,1221.1,1403.37,884.288,949.168,978.058,954.041,901.357,964.376,897.634,908.427,984.934,860.992,1231.06,981.608,939.351,831.472,995.829,932.485,945.312,1195.68,955.2,999.257,1027.98,1042.44,1459.65,876.495,938.924,868.551,1188.05,960.317,972.819,903.493,943.868,890.798,955.668,880.31,1037.61,980.296,971.13,950.562,973.155,974.274,1032.78,1184.98,973.287,915.965,944.031,1019.3,901.235,1221.02,931.59,958.242,1261.34,828.369,916.229,1256.44,917.979,966.614,1029.06,900.269,1175.04,923.706,1023.45,1166.3,939.484,1248.81,934.285,1004.77,1305.69,1143.15,946.869,1169.05,949.28,904.338,1327.13,969.126,969.686,984.833,1217.35,977.448,947.968,862.284,851.725,970.856,993.408,1002.38,1212.78
bzip2d,4,209.279,202.393,173.167,170.797,167.674,249.878,144.541,189.443,173.93,321.523,146.006,182.363,198.527,324.799,192.24,177.633,191.844,213.989,207.947,200.022,194.956,195.608,196.818,187.897,200.745,194.468,196.106,242.981,200.836,200.45,234.019,206.085,164.571,164.347,309.143,149.068,167.063,198.425,189.657,198.873,198.842,191.02,195.801,208.537,217.57,194.672,195.77,200.48,188.914,136.027,198.222,197.083,180.745,337.565,315.114,198.598,175.964,162.059,187.754,182.393,191.243,198.283,193.787,191.325,231.15,235.87,152.039,194.092,197.205,163.106,123.596,125.824,203.013,202.494,193.207,181.691,199.392,218.119,192.281,180.094,181.193,206.289,204.865,188.7,207.062,210.154,195.465,176.076,187.693,231.445,259.064,154.938,210.724,233.449,192.21,184.113,200.195,182.892,188.782,191.121,134.725,197.713,186.208,204.417,198.385,210.409,260.447,197.723,206.95,205.312,255.859,163.269,199.656,192.668,214.65,201.904,182.627,205.709,197.55,191.457,205.048,180.318,183.655,313.273,207.438,190.999,130.33,180.359
bzip2d,5,241.465,242.188,272.095,206.319,280.192,209.625,168.894,239.268,227.244,483.561,237.447,220.235,238.993,265.666,274.994,278.178,270.823,274.76,221.761,202.199,274.455,231.618,399.394,258.891,264.638,239.248,237.335,202.281,300.11,242.991,203.084,231.588,259.257,415.629,173.91,221.446,184.072,250.214,244.914,285.878,236.45,305.196,236.084,228.149,251.394,227.153,216.797,290.71,189.443,279.246,258.911,238.841,234.914,237.183,343.506,260.274,303.335,305.044,263.499,214.986,291.84,246.836,226.786,248.474,329.132,241.974,208.832,246.674,172.729,223.857,214.783,274.74,303.04,227.142,219.838,276.469,228.394,243.174,243.418,218.109,300.028,310.221,255.88,239.573,236.104,271.962,252.696,211.782,235.229,298.055,240.061,170.664,266.541,379.618,277.679,215.688,253.774,257.029,316.355,209.229,226.298,299.978,217.682,248.718,256.236,271.037,382.446,268.595,278.249,266.703,304.667,253.825,277.822,309.336,264.333,263.357,276.377,276.072,267.151,227.01,259.379,232.768,272.909,215.698,308.329,272.878,216.532,228.322
consumer_tiffmedian,1,65.186,66.427,79.468,147.227,166.687,113.088,154.46,79.783,131.999,168.925,129.354,162.079,86.822,135.62,81.319,161.438,87.372,131.856,154.175,63.527,169.779,167.664,155.365,154.175,98.511,115.295,163.89,125.651,153.727,134.949,84.981,159.821,171.305,96.385,153.473,149.007,125.977,86.721,133.596,137.319,143.066,141.52,137.502,140.727,170.746,68.166,71.757,106.995,165.08,122.823,131.805,165.232,176.748,87.952,163.961,151.326,100.901,164.378,163.411,127.858,160.136,87.382,165.12,163.554,164.51,165.304,151.164,136.983,83.242,86.243,132.884,107.819,169.698,163.076,83.242,163.483,121.45,169.566,82.448,163.34,117.574,129.13,119.415,149.414,170.227,168.081,123.494,83.964,148.499,135.305,162.252,83.252,130.666,87.555,162.13,161.936,163.279,121.979,110.799,156.911,164.581,168.355,118.978,153.066,132.64,169.912,123.566,159.342,134.827,159.566,141.561,165.283,90.108,164.866,152.557,163.228,124.858,164.042,129.069,85.124,133.443,159.546,163.595,129.13,89.64,155.853,162.476,128.103
consumer_tiffmedian,2,76.731,126.16,118.052,116.892,233.856,129.547,181.305,114.522,132.304,134.562,124.603,111.654,133.677,156.698,118.429,125.956,128.489,162.069,126.16,115.662,199.229,153.28,110.057,125.61,134.603,132.772,189.27,127.797,126.17,135.885,127.024,195.618,129.038,129.191,240.651,211.609,168.162,132.141,123.627,123.739,137.4,129.262,139.893,190.755,144.491,126.892,119.914,149.333,131.927,137.665,130.585,130.839,137.756,134.715,191.742,127.706,128.153,165.314,196.248,128.682,133.779,128.611,153.412,126.363,124.441,123.21,117.513,147.451,123.932,126.892,164.876,118.866,130.157,134.674,126.699,198.486,144.521,131.775,126.607,181.661,130.697,131.175,123.627,154.032,133.667,119.09,124.532,141.184,131.877,135.325,190.236,127.696,130.33,133.128,123.861,199.331,205.18,132.996,122.518,123.179,132.222,200.378,182.994,130.514,133.84,204.742,166.036,115.835,184.113,198.13,128.215,163.249,140.269,136.546,130.768,118.988,210.5,134.745,138.102,127.787,194.021,157.878,193.644,142.771,136.627,134.013,128.245,126.994
consumer_tiffmedian,3,5353.87,5377.3,4862.31,5355.58,5982.41,5767.2,5142.01,5075.12,5764.8,5111.22,5239.02,5340.06,5260.41,5848.65,5504.85,5204.47,5118.48,5447.3,5004.05,5273.84,5207.54,4879.62,5169.77,5457.82,5971.24,4844.34,6069.35,5024.94,5552.55,5503.9,5514.98,5277.35,5152.99,5585.57,4964.12,5447.87,5326.56,4699.79,4916.5,5380.56,5140.89,4909.93,5226.57,5493.96,4821.43,5357.04,5512.6,5360.35,5797.62,5242.76,5151.01,5472.52,5523.98,4737.96,5315.38,5548.68,5258.7,5510.38,5485.28,5272.72,5570.06,5582.79,5261.36,5094.56,5091.84,4920.51,5488.65,5521.18,5247.3,5255.06,4851.82,4849.52,5574.76,5264.37,5169.72,5440.01,5578.54,5240.53,4881.07,5283.72,5039.51,5260.18,5522.91,5211.87,5077.67,5045.81,5297.96,5654.54,5443.85,5584.0,5297.7,5376.7,5510.42,5292.85,4395.41,4894.38,4780.35,4911.6,5001.08,4930.28,5528.29,5059.47,5425.33,4409.29,5104.33,5128.55,4917.63,5344.56,5225.92,5533.83,5303.2,5813.53,4772.44,6040.22,5416.89,4486.7,6028.49,5366.1,5371.96,4721.58,4717.47,5143.51,4920.44,5393.48,5530.46,4880.95,5785.98,5751.1
consumer_tiffmedian,4,274.333,352.661,217.468,269.348,293.711,280.304,258.748,316.579,277.273,296.916,292.562,266.785,263.265,228.058,184.998,259.247,335.49,328.969,220.286,285.034,375.092,340.159,305.298,295.919,293.091,412.201,282.695,260.081,334.585,257.863,362.152,300.771,263.285,240.529,270.264,335.256,270.64,310.872,315.216,233.287,268.819,290.568,357.605,255.269,252.421,334.412,260.305,321.777,296.061,285.756,234.853,276.978,424.947,318.227,278.849,264.893,324.534,246.928,253.682,372.782,341.715,397.268,386.434,243.703,283.834,252.462,268.687,338.165,328.959,331.045,277.14,300.629,294.444,264.913,301.595,335.714,236.318,273.733,214.803,370.392,481.435,303.507,372.08,299.205,276.469,288.005,332.601,300.262,388.245,321.96,241.435,337.199,241.038,271.973,370.239,275.614,289.134,269.948,240.509,283.875,361.572,306.193,270.915,266.042,375.071,306.885,379.354,513.031,327.494,245.514,261.515,257.05,355.021,336.68,264.628,286.275,298.472,295.278,293.274,509.288,291.646,262.319,323.446,365.845,331.014,461.049,272.878,312.642
consumer_tiffmedian,5,178.04,197.296,183.217,94.869,98.887,96.181,92.773,94.35,119.609,163.035,87.189,103.648,208.201,103.872,102.102,101.746,102.539,105.621,100.423,180.969,185.13,135.783,102.295,94.493,166.392,198.425,152.822,163.971,136.698,108.663,102.163,115.326,169.159,136.119,133.321,99.304,106.557,194.448,130.524,121.45,105.53,108.724,202.321,102.214,106.12,163.89,105.316,104.533,111.674,128.957,106.598,103.617,91.258,181.793,128.103,105.123,186.717,152.171,103.465,132.345,168.854,107.107,148.346,104.085,128.235,190.755,93.048,92.295,161.55,101.725,178.894,93.679,146.027,114.4,203.918,103.546,105.428,185.527,153.564,102.163,166.748,104.645,102.519,102.02,103.943,106.415,198.334,101.583,108.816,210.032,102.712,203.735,108.561,109.751,101.481,100.85,102.885,108.287,100.84,172.679,104.848,104.014,96.934,100.22,109.355,108.999,187.754,104.767,165.69,107.198,156.514,105.082,114.756,112.508,159.831,159.892,115.285,107.605,208.405,105.174,108.226,106.455,104.075,120.809,108.002,107.707,154.785,202.677
automotive_qsort1,1,1243.9,1405.98,981.049,1042.34,799.957,913.035,841.654,792.114,788.055,946.36,1115.73,854.095,1009.12,968.211,779.694,820.587,1340.82,966.858,880.208,955.607,754.333,954.203,812.632,778.748,1180.53,1063.81,892.354,779.958,966.685,1397.15,902.222,969.411,945.567,1015.29,758.433,800.771,911.285,1123.07,1013.96,778.89,1379.61,1455.56,909.902,775.126,952.128,1377.18,773.773,796.57,1039.54,850.159,1732.51,1091.02,899.384,773.488,793.61,933.075,956.38,832.865,775.269,865.163,918.599,952.016,1377.6,896.688,1146.4,874.725,865.611,970.337,908.6,1080.03,1341.78,863.312,1151.99,973.907,1418.03,977.692,858.439,789.042,886.902,849.223,1324.26,787.923,1328.68,970.723,882.507,857.127,820.109,1304.91,970.123,1298.17,1417.13,1370.16,1086.24,915.09,873.84,872.986,838.684,1298.45,1133.91,1221.85,848.012,981.11,1652.69,1215.42,1368.09,773.936,789.632,1407.0,970.022,948.435,854.645,830.078,742.045,829.488,822.805,1315.14,877.574,772.563,1248.25,874.146,995.209,1092.39,969.269,1403.93,1146.75,949.209,865.326,788.605
automotive_qsort1,2,521.24,563.07,544.23,539.998,520.437,548.828,432.068,536.204,596.181,546.031,491.058,439.026,589.06,646.047,537.994,437.195,524.74,546.814,520.467,524.343,426.005,540.243,423.808,539.927,547.028,545.898,539.988,462.128,555.176,578.074,523.417,540.456,523.254,536.601,495.026,500.346,918.783,549.489,525.187,480.326,536.55,521.23,478.973,536.652,887.4,534.81,548.777,477.498,527.985,478.495,424.459,526.306,468.536,435.933,423.543,542.114,509.755,548.848,436.33,532.583,535.848,544.983,774.211,537.201,526.062,549.886,506.948,546.56,526.103,514.648,557.068,557.322,584.086,648.366,551.554,446.645,443.339,568.339,564.046,448.324,520.589,485.942,508.728,479.696,460.999,442.098,422.658,548.37,545.848,534.648,550.161,551.931,546.783,546.438,448.161,448.029,428.375,528.625,542.847,542.124,544.749,558.38,430.4,553.64,433.706,433.838,487.233,533.742,512.095,433.828,443.237,443.4,458.995,434.448,422.77,551.117,417.226,507.528,534.556,566.864,471.954,534.963,561.452,546.427,512.41,535.034,443.054,443.349
automotive_qsort1,3,724.467,759.959,692.678,618.805,721.507,761.648,649.445,619.446,658.813,755.066,716.502,609.406,767.598,756.632,765.167,668.477,647.074,756.632,721.69,761.505,646.8,636.424,645.549,660.472,848.043,755.422,675.395,668.091,676.707,756.47,609.568,753.52,723.521,716.614,727.681,606.852,724.965,742.157,688.365,630.798,742.279,606.038,646.189,648.824,822.642,742.798,743.378,742.198,721.405,662.354,588.013,749.349,709.941,733.5,588.796,984.568,743.642,742.554,693.817,665.253,745.056,757.202,607.157,758.504,728.129,622.823,713.44,724.375,727.275,764.648,735.087,758.596,758.891,771.088,703.145,804.006,676.432,616.862,764.333,1060.43,584.371,740.509,732.981,677.867,583.811,674.225,613.139,758.352,759.094,751.312,764.242,767.558,754.079,733.958,690.043,623.83,598.267,698.751,735.514,747.345,701.436,691.02,657.776,744.944,662.557,661.764,665.304,732.31,663.849,603.414,646.301,741.516,637.858,742.645,720.764,1099.33,641.947,648.376,647.532,762.533,740.662,753.113,907.684,774.77,739.36,725.606,615.753,617.371
